,id,B,S,initial_state,iterations,file,density_evolution
861,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 1 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [1 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 0 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n61,"[0.58, 0.63, 0.55, 0.66, 0.57, 0.62, 0.63, 0.63, 0.63, 0.63]"
862,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 0 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 1 0 1 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 1 1 1 1 1 0 1]
 [1 0 1 0 0 1 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n62,"[0.6, 0.55, 0.66, 0.49, 0.54, 0.65, 0.46, 0.55, 0.62, 0.51]"
863,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 1 1 0 0 1 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 1 0 1 0 0]
 [0 1 1 0 1 1 0 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n63,"[0.6, 0.58, 0.59, 0.55, 0.63, 0.5, 0.57, 0.65, 0.48, 0.61]"
864,<built-in function id>,"(3, 4)","(1, 5)","[[0 1 1 0 0 1 0 1 1 1]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 0 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n64,"[0.58, 0.64, 0.49, 0.62, 0.54, 0.62, 0.48, 0.55, 0.64, 0.57]"
865,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 0 1 0 1]
 [0 1 0 1 0 1 1 1 1 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 0 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n65,"[0.52, 0.65, 0.56, 0.59, 0.6, 0.58, 0.54, 0.62, 0.56, 0.61]"
866,<built-in function id>,"(3, 4)","(1, 5)","[[1 1 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 1 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 0 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n66,"[0.58, 0.64, 0.56, 0.59, 0.55, 0.59, 0.55, 0.6, 0.6, 0.56]"
867,<built-in function id>,"(3, 4)","(1, 5)","[[1 1 1 0 0 1 0 0 1 0]
 [1 0 1 1 0 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 0 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n67,"[0.56, 0.63, 0.55, 0.61, 0.58, 0.55, 0.6, 0.59, 0.58, 0.58]"
868,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 1 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 0 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 0 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 1 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 1 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n68,"[0.58, 0.67, 0.44, 0.51, 0.65, 0.5, 0.55, 0.61, 0.51, 0.56]"
869,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [1 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 0 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n69,"[0.58, 0.64, 0.51, 0.54, 0.7, 0.41, 0.55, 0.66, 0.49, 0.65]"
870,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 1 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [1 0 1 1 1 0 1 1 0 1]
 [0 1 1 1 0 1 1 1 0 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 0 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n70,"[0.58, 0.62, 0.54, 0.6, 0.51, 0.54, 0.63, 0.46, 0.57, 0.61]"
871,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 1 1 0 1 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 0 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 0 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n71,"[0.58, 0.64, 0.52, 0.53, 0.66, 0.47, 0.64, 0.56, 0.61, 0.58]"
872,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 1 0 1 1 1 1]
 [1 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 0 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [1 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n72,"[0.6, 0.61, 0.5, 0.59, 0.6, 0.57, 0.59, 0.65, 0.54, 0.62]"
873,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 1 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 0 1 0 1]
 [0 1 0 1 0 1 0 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [1 1 1 0 1 1 1 1 0 1]
 [1 0 0 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n73,"[0.56, 0.71, 0.38, 0.51, 0.54, 0.7, 0.38, 0.54, 0.57, 0.63]"
874,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 1 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 0 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 0 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 1 1]
 [1 1 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n74,"[0.58, 0.64, 0.49, 0.66, 0.52, 0.6, 0.57, 0.6, 0.59, 0.58]"
875,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 0 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [1 1 1 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 1 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n75,"[0.6, 0.59, 0.61, 0.57, 0.62, 0.57, 0.62, 0.57, 0.62, 0.57]"
876,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 1 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 1 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 0 1 1 0 0 1 0 1]
 [0 1 0 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n76,"[0.58, 0.61, 0.55, 0.48, 0.64, 0.5, 0.54, 0.58, 0.63, 0.53]"
877,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 1 0 1 0 1 0]
 [0 1 1 0 1 0 0 1 0 1]
 [0 1 1 1 1 1 1 1 0 1]
 [1 0 1 1 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n77,"[0.6, 0.61, 0.58, 0.56, 0.59, 0.6, 0.54, 0.61, 0.61, 0.57]"
878,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 1 0 1 0 0 1 0]
 [1 0 1 1 0 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 0 0 1 0 1 1 1]
 [0 0 0 1 0 0 1 0 1 1]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n78,"[0.56, 0.68, 0.44, 0.59, 0.57, 0.57, 0.56, 0.62, 0.56, 0.59]"
879,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 0 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 1 1 0 1 0]
 [0 1 1 1 1 1 0 1 0 0]
 [0 0 1 0 1 1 0 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n79,"[0.56, 0.61, 0.6, 0.59, 0.55, 0.53, 0.67, 0.41, 0.53, 0.59]"
880,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 1 0 0 1 1 1]
 [0 0 0 1 0 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n80,"[0.56, 0.66, 0.52, 0.6, 0.58, 0.63, 0.46, 0.54, 0.59, 0.6]"
881,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 0 0 0 1 0 1 1 0]
 [1 0 1 1 1 0 1 1 0 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 0 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 0 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n81,"[0.54, 0.7, 0.39, 0.55, 0.55, 0.67, 0.45, 0.55, 0.61, 0.56]"
882,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 0 0]
 [1 1 1 0 0 0 0 1 1 0]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 0 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [0 0 1 0 0 0 1 0 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n82,"[0.52, 0.69, 0.46, 0.64, 0.54, 0.59, 0.59, 0.56, 0.59, 0.57]"
883,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 1 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 0]
 [0 0 1 1 1 0 1 1 1 0]
 [0 0 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n83,"[0.56, 0.64, 0.53, 0.55, 0.64, 0.51, 0.6, 0.56, 0.59, 0.59]"
884,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 1 1 0 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 0 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 0 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n84,"[0.54, 0.64, 0.52, 0.6, 0.63, 0.52, 0.58, 0.63, 0.57, 0.6]"
885,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 1]
 [1 1 1 1 1 0 0 1 0 0]
 [0 0 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 0 0 1]
 [1 0 0 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n85,"[0.56, 0.65, 0.59, 0.54, 0.58, 0.64, 0.52, 0.64, 0.53, 0.65]"
886,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 0 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 0 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 1 1 0]
 [1 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 0 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n86,"[0.56, 0.69, 0.44, 0.58, 0.56, 0.61, 0.54, 0.58, 0.57, 0.57]"
887,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 1]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 0 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [0 0 1 1 0 1 0 0 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n87,"[0.54, 0.7, 0.4, 0.53, 0.55, 0.66, 0.45, 0.52, 0.62, 0.52]"
888,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 1]
 [1 0 1 1 1 0 1 1 1 0]
 [0 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 1 0]
 [0 1 1 1 1 1 1 1 0 1]
 [1 0 1 1 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n88,"[0.6, 0.6, 0.54, 0.62, 0.56, 0.6, 0.62, 0.57, 0.61, 0.57]"
889,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 0 0 1 1 0 1]
 [0 1 0 1 0 1 0 1 1 1]
 [0 1 0 1 1 0 1 0 1 1]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n89,"[0.58, 0.6, 0.58, 0.58, 0.57, 0.57, 0.57, 0.57, 0.57, 0.57]"
890,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 1 1 0]
 [0 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 1 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 1 1 0 1]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n90,"[0.6, 0.61, 0.52, 0.66, 0.48, 0.56, 0.65, 0.5, 0.69, 0.45]"
891,<built-in function id>,"(3, 4)","(1, 5)","[[0 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 1 1 0 0 0 1 1 0 1]
 [0 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n91,"[0.56, 0.65, 0.57, 0.61, 0.6, 0.63, 0.58, 0.6, 0.6, 0.6]"
892,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 0 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 1 1 1 1]
 [0 0 1 0 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 1 1]
 [1 0 0 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n92,"[0.56, 0.65, 0.52, 0.52, 0.57, 0.54, 0.51, 0.6, 0.49, 0.53]"
893,<built-in function id>,"(3, 4)","(1, 5)","[[0 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 1]
 [1 1 1 0 1 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 0 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n93,"[0.56, 0.58, 0.65, 0.56, 0.62, 0.61, 0.61, 0.61, 0.61, 0.61]"
894,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 0]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 0 0 0 1 0 1 0]
 [0 1 1 1 0 0 0 1 0 0]
 [1 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 0 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n94,"[0.54, 0.69, 0.44, 0.57, 0.63, 0.51, 0.64, 0.51, 0.6, 0.55]"
895,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 0 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 0 1 0 1]
 [1 0 1 0 1 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n95,"[0.56, 0.66, 0.5, 0.6, 0.62, 0.56, 0.62, 0.58, 0.64, 0.54]"
896,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 0 0]
 [1 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 0 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 1 1 0 0]
 [0 1 1 0 1 1 1 1 1 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 1 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n96,"[0.58, 0.64, 0.52, 0.63, 0.58, 0.62, 0.55, 0.61, 0.64, 0.55]"
897,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 0 0 1 1 0]
 [1 1 1 0 0 0 0 1 1 0]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 1 0 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [1 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n97,"[0.56, 0.66, 0.48, 0.64, 0.55, 0.57, 0.61, 0.59, 0.54, 0.63]"
898,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 1 0 1 0]
 [0 0 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 0 1]
 [0 0 0 1 0 0 1 1 1 0]
 [0 1 1 1 1 1 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 1 0 0 0 1 1 0 1]
 [1 0 1 1 0 1 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n98,"[0.58, 0.59, 0.61, 0.54, 0.58, 0.61, 0.54, 0.6, 0.56, 0.6]"
899,<built-in function id>,"(3, 4)","(1, 5)","[[1 0 1 0 0 1 0 0 1 0]
 [1 0 1 1 1 1 1 1 0 0]
 [1 1 1 0 0 0 0 1 1 1]
 [0 0 1 1 1 0 1 1 0 1]
 [0 1 0 1 0 1 1 1 1 1]
 [0 0 0 1 0 0 1 0 1 0]
 [0 1 1 1 1 0 0 1 0 0]
 [0 1 1 0 1 1 0 1 0 1]
 [1 0 1 0 0 0 1 0 0 1]
 [1 0 1 1 0 1 1 0 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k8_n99,"[0.54, 0.71, 0.38, 0.54, 0.56, 0.57, 0.56, 0.56, 0.61, 0.52]"
