,id,B,S,initial_state,iterations,file,density_evolution
891,<built-in function id>,"(3, 4)","(1, 9)","[[0 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 0 1 1 1 0 1]
 [1 1 1 1 0 1 0 1 1 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 0 1 1 1 0 1 1 1 1]
 [0 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n91,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
892,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 1 1 0 1]
 [1 1 1 1 0 1 1 1 1 1]
 [1 0 1 0 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 0 1 1 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n92,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
893,<built-in function id>,"(3, 4)","(1, 9)","[[0 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 0 1 1 1 0 0]
 [1 1 1 1 1 1 0 1 1 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 1 1 1 1 1 0 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n93,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
894,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 0 1 1 1 0 1]
 [1 1 1 1 0 1 0 1 1 0]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 0 0 0 1 1 1 1]
 [1 1 1 1 0 1 1 1 1 1]
 [0 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 0 0 1 1 1]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n94,"[0.84, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85]"
895,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 0 1 1 1 0 1]
 [1 0 1 1 0 1 0 1 1 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n95,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
896,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 0 1 1 1 0 1]
 [1 1 1 1 0 1 0 1 0 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n96,"[0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84]"
897,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 0 1 0 1 0 1]
 [1 1 1 1 0 1 0 1 1 0]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 0 0 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [0 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n97,"[0.84, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
898,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 0 1 1 1]
 [0 1 1 1 0 1 1 1 0 1]
 [1 1 1 1 0 1 0 1 1 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 0 1]
 [1 1 1 1 0 0 1 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n98,"[0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84]"
899,<built-in function id>,"(3, 4)","(1, 9)","[[1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 0 1 0 1 1 1]
 [1 0 1 1 1 1 1 1 1 1]
 [1 1 1 0 1 1 1 1 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 1 1 1 0 1 0 1 1]
 [1 1 1 1 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k8_n99,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
900,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 1 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 1 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 1 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n0,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
901,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 1 0 1 0 0 0 0 0 0]
 [0 0 1 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n1,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
902,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 1 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 1 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n2,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
903,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 1]
 [1 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 1 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n3,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
904,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 1 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 1 0 1 0 0 0 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n4,"[0.17, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
905,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 1 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 1]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n5,"[0.19, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
906,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n6,"[0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
907,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 1 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 1 0 0 0 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 1 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n7,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
908,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 1 0 0 0 0 0]
 [1 0 0 0 0 1 1 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n8,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
909,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]
 [1 0 0 1 1 1 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n9,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
910,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 0 0 0 0 1 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n10,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
911,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 1 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 1 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 1 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n11,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
912,<built-in function id>,"(5, 6)","(6, 8)","[[1 0 0 1 0 0 0 0 1 0]
 [1 0 0 0 0 0 0 0 1 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n12,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
913,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n13,"[0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
914,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 1 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 1 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 0]
 [1 1 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n14,"[0.19, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
915,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 1 0 0 0 1 1]
 [0 1 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [1 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n15,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
916,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n16,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
917,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 1 0 0 0 1 0]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 1 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n17,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
918,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 1]
 [1 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 0 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n18,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
919,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 1 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 1 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n19,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
920,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 1 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 1 1 0]
 [0 1 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n20,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
921,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 1 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n21,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
922,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 1]
 [0 0 0 0 1 0 0 1 1 1]
 [0 1 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n22,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
923,<built-in function id>,"(5, 6)","(6, 8)","[[1 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0]
 [1 0 0 0 1 0 0 1 0 1]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n23,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
924,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 0 0 0 1 0 0 0 1 1]
 [0 0 0 1 0 0 1 0 0 1]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n24,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
925,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [1 1 0 0 1 0 0 1 0 0]
 [1 0 1 1 0 1 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n25,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
926,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 1 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 1]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n26,"[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
927,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 1]
 [0 1 0 0 0 0 0 0 0 1]
 [0 0 0 0 0 0 1 0 0 0]
 [0 0 0 1 1 0 0 0 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n27,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
928,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 1 1 0 0 0 0 1 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 1 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [1 0 0 0 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n28,"[0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
929,<built-in function id>,"(5, 6)","(6, 8)","[[0 0 0 1 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 1 0 0 0 1 1]
 [0 0 0 1 1 0 0 0 0 0]
 [1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0]
 [1 0 0 0 1 0 0 0 0 0]
 [1 0 1 0 0 0 0 0 1 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k9_n29,"[0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
